Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
NAUGHTY LIST,https://pbs.twimg.com/media/EnKOeMGXUAE_fRc?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1329281957545603072,"Nov 18, 2020",23,126,1.4K,
MOON CITY,https://pbs.twimg.com/media/EnE-HN4XEAAPn3b?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1328912043739652097,"Nov 17, 2020",21,213,2.3K,
ALGORITHM,https://pbs.twimg.com/media/Em_5nN2W4AA4VtH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1328554940957134848,"Nov 16, 2020",11,175,1.9K,
LIVE NOW ,https://pbs.twimg.com/media/Em9xc5jXEAInH5k?format=png&name=small,@beeple,https://twitter.com/beeple/status/1328405233182138370,"Nov 16, 2020",2,3,86,
"another day, another podcast. ",https://pbs.twimg.com/media/Empf0OYWMAA1D0y?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1328331763693793281,"Nov 16, 2020",4,9,161,
DISNEY PLUS CONTENT GENERATION,https://pbs.twimg.com/media/Em62f_wW8AA4JM6?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1328199971112411137,"Nov 15, 2020",11,124,1.5K,
STANDARD TITTYFROG MILKING PROCEDURE,https://pbs.twimg.com/media/Emwj3B-WMAIOcdu?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1327475618099961856,"Nov 13, 2020",26,112,1.6K,
GOLDEN HARVEST ,https://pbs.twimg.com/media/Em1WAIFW8AI0UWp?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1327812207044947968,"Nov 14, 2020",15,106,1.2K,
LIVE NOW WITH ,,@beeple,https://twitter.com/beeple/status/1327325775306108930,"Nov 13, 2020",4,5,31,
pumped to be chatting with ,https://pbs.twimg.com/media/EmtzQvxXIAIJSMp?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1327308232705126400,"Nov 13, 2020",2,1,61,
LIVE WITH ,,@beeple,https://twitter.com/beeple/status/1326947335692234760,"Nov 12, 2020",3,5,60,
MARK OF THE BEAST,https://pbs.twimg.com/media/EmmFSFfXEAACZx-?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1326738144335704066,"Nov 11, 2020",30,186,2K,
BAD,https://pbs.twimg.com/media/EmrLHqYXUAIEDE4?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1327096544340946944,"Nov 12, 2020",24,98,1.8K,
PUMPED AFFFFFFFF to be chatting with da fucking legend ,https://pbs.twimg.com/media/EmjmmJcXMAEf2PS?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1326564216728391681,"Nov 11, 2020",3,13,179,
NASTY PILE OF MEAT,https://pbs.twimg.com/media/Emg4DmpWEAEAMBq?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1326371913065754624,"Nov 10, 2020",21,94,1.9K,
HYDROGEN STAR FUEL,https://pbs.twimg.com/media/EmbkdXRW8Aol5R5?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1325998466846355461,"Nov 9, 2020",15,241,2.3K,
SHARD GENERATION,https://pbs.twimg.com/media/EmWp_RuXYAA7BRD?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1325652775536123904,"Nov 8, 2020",19,47,1.1K,
,https://pbs.twimg.com/media/EmRjPpgXUAITWZB?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1325293369707343873,"Nov 7, 2020",80,393,4.1K,
SWAMP ASS,https://pbs.twimg.com/media/EmMWot3XMAA9bkB?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1324929479383396352,"Nov 6, 2020",14,175,2.3K,
AMERICA RN,,@beeple,https://twitter.com/beeple/status/1324403897730039810,"Nov 5, 2020",18,214,1.6K,
